Transaction ID, Latency
408, 9126
409, 45104
410, 33090
411, 22921
412, 34342
413, 53254
414, 24718
415, 8851
416, 50747
417, 69061
418, 45468
419, 24952
420, 44371
421, 9296
422, 2844
423, 38388
424, 29999
425, 55898
426, 23430
427, 29362
428, 11236
429, 25287
430, 3740
431, 3518
432, 6643
433, 50900
434, 50394
435, 5682
436, 28649
437, 4551
438, 27676
439, 13252
440, 25375
441, 11763
442, 5406
443, 18867
444, 20847
445, 3191
446, 29526
447, 38163
448, 21675
449, 5481
450, 37935
451, 5985
452, 6432
453, 36526
454, 4913
455, 58310
456, 34218
457, 14245
458, 24195
459, 37027
460, 40041
461, 36291
462, 16946
463, 10831
464, 18503
465, 32195
466, 28970
467, 17371
468, 4382
469, 5813
470, 17171
471, 24631
472, 34040
473, 18272
474, 21984
475, 25653
476, 26152
477, 5480
478, 40265
479, 28651
480, 29758
481, 4516
482, 17675
483, 16991
484, 3414
485, 19015
486, 18469
487, 33003
488, 35769
489, 38876
490, 18611
491, 15140
492, 4780
493, 2968
494, 6121
495, 25639
496, 17869
497, 19518
498, 14972
499, 15328
500, 26580
501, 28960
502, 6107
503, 2548
504, 3909
505, 5483
506, 5837
507, 3132
508, 5128
509, 41855
510, 7917
511, 37330
512, 22522
513, 41100
514, 39992
515, 31716
516, 18682
517, 29753
518, 3792
519, 2966
520, 4783
521, 23341
522, 36051
523, 14812
524, 15023
525, 28702
526, 37530
527, 4381
528, 53767
529, 4234
530, 21950
531, 5449
532, 34883
533, 26944
534, 18006
535, 22781
536, 25327
537, 32948
538, 11646
539, 20173
540, 43186
541, 13735
542, 15262
543, 16247
544, 13857
545, 18611
546, 16535
547, 4882
548, 47696
549, 15527
550, 7410
551, 15228
552, 7596
553, 49317
554, 15921
555, 5874
556, 16837
557, 18453
558, 39597
559, 32454
560, 3801
561, 12303
562, 23730
563, 4326
564, 4835
565, 15879
566, 4459
567, 50941
568, 34184
569, 34866
570, 35141
571, 12626
572, 22915
573, 37438
574, 6571
575, 6463
576, 31900
577, 24843
578, 14522
579, 13608
580, 21313
581, 26390
582, 23074
583, 31172
584, 30225
585, 29472
586, 3584
587, 34331
588, 31281
589, 4325
590, 5590
591, 4042
592, 32425
593, 52090
594, 61110
595, 9618
596, 77437
597, 3953
598, 3657
599, 4556
600, 3951
601, 32920
602, 5272
603, 5177
604, 30080
605, 30478
606, 20645
607, 36825
608, 28717
609, 50553
610, 19241
611, 2898
612, 6158
613, 26221
614, 45217
615, 2987
616, 23546
617, 50873
618, 32289
619, 39725
620, 26278
621, 26667
622, 36369
623, 25609
624, 21469
625, 27597
626, 37593
627, 16828
628, 11236
629, 39878
630, 3037
631, 10633
632, 3378
633, 21010
634, 4010
635, 27337
636, 23414
637, 20718
638, 28086
639, 6524
640, 56060
641, 12378
642, 21414
643, 4310
644, 27378
645, 10213
646, 42903
647, 12647
648, 46504
649, 6694
650, 23773
651, 30539
652, 3021
653, 4592
654, 26621
655, 6917
656, 28741
657, 24089
658, 24635
659, 3825
660, 13436
661, 14354
662, 7210
663, 7166
664, 26472
665, 25686
666, 4942
