Transaction ID, Latency
795, 27797
796, 50530
797, 22685
798, 36757
799, 32798
800, 32558
801, 30914
802, 7858
803, 48266
804, 17847
805, 14270
806, 47782
807, 23853
808, 6523
809, 2568
810, 14322
811, 3240
812, 5789
813, 24112
814, 3929
815, 36155
816, 4287
817, 35655
818, 34612
819, 49756
820, 5343
821, 4308
822, 4503
823, 28692
824, 22659
825, 20604
826, 44750
827, 5455
828, 3481
829, 14444
830, 16083
831, 29447
832, 54361
833, 32264
834, 39132
835, 61072
836, 23768
837, 3040
838, 1668
839, 31036
840, 75557
841, 19327
842, 2605
843, 4508
844, 17819
845, 3185
846, 38152
847, 21489
848, 28466
849, 26143
850, 27460
851, 26340
852, 23512
853, 29149
854, 37260
855, 12205
856, 19070
857, 28977
858, 7740
859, 16015
860, 34229
861, 41217
862, 3086
863, 2832
864, 29889
865, 29745
866, 25135
867, 38551
868, 30340
869, 31440
870, 1821
871, 14409
872, 17019
873, 24043
874, 21075
875, 13650
876, 37342
877, 46876
878, 57327
879, 30720
880, 3649
881, 2902
882, 26797
883, 6477
884, 2701
885, 25534
886, 3963
887, 30696
888, 35610
889, 2189
890, 4650
891, 2340
892, 1983
893, 2489
894, 4997
895, 5954
896, 11347
897, 4970
898, 5586
899, 4649
900, 7621
901, 38161
902, 5924
903, 23939
904, 25819
905, 3429
906, 13770
907, 2223
908, 1076
909, 4613
910, 36529
911, 38100
912, 40721
913, 6802
914, 36965
915, 7183
916, 19858
917, 30442
918, 4367
919, 30915
920, 16249
921, 26271
922, 15822
923, 40722
924, 13110
925, 11089
926, 2708
927, 23767
928, 24713
929, 16772
930, 34430
931, 26466
932, 29169
933, 5405
934, 32369
935, 45544
936, 57374
937, 6032
938, 28154
939, 49068
940, 43285
941, 17403
942, 18427
943, 17254
944, 51057
945, 43278
946, 32171
947, 24908
948, 20153
949, 32434
950, 17222
951, 4963
952, 4527
953, 7481
954, 3744
955, 6299
956, 24629
957, 5912
958, 24753
959, 23961
960, 39111
961, 7321
962, 24752
963, 25352
964, 15223
965, 12330
966, 14678
967, 22363
968, 23711
969, 5593
970, 24329
