Transaction ID, Latency
870,27491
871,23770
872,19897
873,28742
874,19325
875,15550
876,33451
877,33285
878,12532
879,27841
880,147771
881,25573
882,2318
883,23689
884,25801
885,27228
886,21773
887,19694
888,83579
889,94563
890,80950
891,95859
892,10574
893,92493
894,84263
895,96267
896,90784
897,75411
898,13270
899,1858
900,23745
901,11204
902,2157
903,10790
904,20662
905,1057
906,1524
907,26638
908,23389
909,44538
910,1818
911,36336
912,27826
913,26209
914,29269
915,29123
916,21802
917,13620
918,9565
919,27427
920,7970
921,6753
922,3789
923,17846
924,9329
925,9161
926,32487
927,1365
928,2310
929,1168
930,16703
931,15838
932,11315
933,12907
934,4648
935,13025
936,14299
937,9338
938,38288
939,16927
940,8720
941,10429
942,1097
943,16903
944,21730
945,17185
946,2156
947,828
948,17162
949,20916
950,43295
951,51222
952,5075
953,5679
954,1532
955,3600
956,20861
957,16207
958,21281
959,10051
960,11287
961,14820
962,33400
963,3866
964,15213
965,27636
966,17702
967,10654
968,21468
969,41007
970,47207
971,24086
972,12968
973,19165
974,20539
975,9942
976,25668
977,1909
978,3022
979,54779
980,12537
981,11120
982,20939
983,25546
984,4232
985,15584
986,41895
987,43995
988,17731
989,22911
990,35072
991,12832
992,38630
993,2798
994,4770
995,14168
996,18139
997,7417
998,19247
999,5558
1000,27653
1001,13860
1002,15979
1003,23014
1004,15411
1005,21434
1006,22999
1007,14459
1008,16357
1009,42144
1010,42279
1011,41730
1012,11780
1013,31924
1014,32272
1015,26807
1016,33408
1017,27507
1018,2132
1019,15844
1020,18705
1021,6642
1022,9961
1023,47732
1024,572
1025,9471
1026,51368
1027,14690
1028,3076
1029,11746
1030,50486
1031,15321
1032,44668
1033,9050
1034,3337
1035,4955
1036,2104
1037,2177
1038,4061
1039,28787
1040,3558
1041,157896
1042,29735
1043,164818
1044,28863
1045,145554
1046,1123
1047,153088
1048,135113
1049,2134
1050,127894
1051,2986
1052,138520
1053,122796
1054,127851
1055,124260
1056,14943
1057,24920
1058,21753
1059,17985
1060,5414
1061,18802
1062,5728
1063,24260
1064,26009
1065,4631
1066,15026
1067,5167
1068,7328
1069,2464
1070,20304
1071,4749
1072,19508
1073,4284
1074,2703
1075,4955
1076,20246
1077,20494
1078,7160
1079,20082
1080,24740
1081,930
1082,1134
1083,2347
1084,19800
1085,28270
1086,35502
1087,30533
1088,24973
1089,30408
1090,2066
1091,9124
1092,1949
1093,23058
1094,17758
1095,1283
1096,4540
1097,18464
1098,4028
1099,25088
1100,26260
1101,1485
1102,18048
1103,22774
1104,11976
1105,24322
1106,21683
1107,23309
1108,2384
1109,4046
1110,2610
1111,11388
1112,17442
1113,19341
1114,28649
1115,2266
1116,14964
1117,1796
1118,14979
1119,10828
1120,3129
1121,21922
1122,7986
1123,22109
1124,8267
1125,18374
1126,13748
1127,13912
1128,9861
1129,8903
1130,11004
1131,12104
1132,1746
1133,2312
1134,21170
1135,22649
1136,2412
1137,2293
1138,12307
1139,26227
1140,8349
1141,35398
1142,21223
1143,30516
1144,9842
1145,34449
1146,12974
1147,20431
1148,43577
1149,21124
1150,5226
1151,4611
1152,11869
1153,15791
1154,3275
1155,21688
1156,3281
1157,42956
1158,1883
1159,2791
1160,36592
1161,28760
1162,27418
1163,39182
1164,5923
1165,51096
1166,32245
1167,36959
1168,11095
1169,16058
1170,11737
1171,42913
1172,57454
1173,37220
1174,15786
1175,28083
1176,33202
1177,44575
1178,50594
1179,25369
1180,35972
1181,22110
1182,42319
1183,23554
1184,7467
1185,19656
1186,38891
1187,5215
1188,33000
1189,2279
1190,29445
1191,5073
1192,24959
1193,33508
1194,27591
1195,34042
1196,38684
1197,14815
1198,3143
1199,13376
1200,1351
1201,31793
1202,10367
1203,4612
1204,4444
1205,5059
1206,27276
1207,29300
1208,20311
1209,4206
1210,1215
1211,2041
1212,14554
1213,52324
1214,11723
1215,57852
1216,2210
1217,12903
1218,55481
1219,5613
1220,34903
1221,62234
1222,61787
1223,40830
1224,2693
1225,44678
1226,1108
1227,1154
1228,32259
1229,29049
1230,28091
1231,38191
1232,20098
1233,53139
1234,35043
1235,20010
1236,40945
1237,30343
1238,33780
1239,13793
1240,28988
1241,7416
1242,5119
1243,15684
1244,18669
1245,9945
1246,5594
1247,30155
1248,26158
1249,13141
1250,12882
1251,13771
1252,10612
1253,20541
1254,20477
1255,37493
1256,5763
1257,3095
1258,17378
1259,14335
1260,25035
1261,1726
1262,29100
1263,28723
1264,3350
1265,28255
1266,16305
1267,19070
1268,25684
1269,3299
1270,19569
1271,32079
1272,23941
1273,26213
1274,13709
1275,18741
1276,11214
1277,36986
1278,19686
1279,8253
1280,20948
1281,777
1282,1141
1283,27081
1284,22409
1285,20919
1286,3805
1287,1765
1288,23575
1289,3820
1290,4698
1291,2906
1292,21217
1293,22892
1294,24707
1295,15444
1296,13400
1297,5796
1298,8109
1299,7672
1300,21532
1301,8460
1302,4780
1303,21863
1304,21188
1305,11627
1306,3274
1307,7542
1308,4786
1309,3573
1310,21613
1311,4554
1312,1621
1313,3973
1314,1890
1315,17636
1316,3896
1317,27772
1318,33546
1319,25404
1320,14557
1321,14476
1322,45788
1323,1242
1324,911
1325,13431
1326,13162
1327,27957
1328,9078
1329,36184
1330,18785
1331,5134
1332,5118
1333,26971
1334,4573
1335,24023
1336,2768
1337,23719
1338,2026
1339,10235
1340,12187
1341,14908
1342,7781
1343,5177
1344,3358
1345,38637
1346,58159
1347,4322
1348,20806
1349,20792
1350,15686
1351,5707
1352,14058
1353,18662
1354,29210
1355,3478
1356,31567
1357,38277
1358,29001
1359,23437
1360,2395
1361,39986
1362,1090
1363,25462
1364,21559
1365,55754
1366,26861
1367,30925
1368,42267
1369,27409
1370,44738
1371,40669
1372,38375
1373,44387
1374,51684
1375,43513
1376,2162
1377,1213
1378,14947
1379,4295
1380,3805
1381,10054
1382,5132
1383,33722
1384,1814
1385,4046
1386,23570
1387,23385
1388,2522
1389,4138
1390,31472
1391,18338
1392,13210
1393,3583
1394,26534
1395,29296
1396,26133
1397,24201
1398,15977
1399,15044
1400,3827
1401,7923
1402,13812
1403,1912
1404,4093
1405,1828
1406,1985
1407,18619
1408,1699
1409,1054
1410,13651
1411,9429
1412,1706
1413,14640
1414,47364
1415,1171
1416,3317
1417,22381
1418,13500
1419,29133
1420,29328
1421,31111
1422,5253
1423,25004
1424,43421
1425,26130
1426,21984
1427,30646
1428,36066
1429,4267
1430,21698
1431,9876
1432,20740
1433,11150
1434,20893
1435,19936
1436,37853
1437,17021
1438,3164
1439,85232
1440,10448
1441,7156
1442,30745
1443,29011
1444,30435
1445,26825
1446,13650
1447,1239
1448,12789
1449,661
1450,4944
1451,5533
1452,1937
1453,9703
1454,53759
1455,17595
1456,66165
1457,48070
1458,1136
1459,12336
1460,42393
1461,12677
1462,44502
1463,15871
1464,36030
1465,35419
1466,30395
1467,25271
1468,1867
1469,1868
1470,3049
1471,22944
1472,16538
1473,14085
1474,8014
1475,1700
1476,13968
1477,15843
1478,19332
1479,27625
1480,28049
1481,28378
1482,24275
1483,2846
1484,26983
1485,15584
1486,21725
1487,27505
1488,25875
1489,21103
1490,18358
1491,947
1492,2038
1493,14931
1494,20273
1495,15232
1496,18913
1497,17825
1498,16805
1499,15850
1500,1177
1501,20624
1502,19784
1503,7097
1504,17491
1505,14301
1506,1549
1507,3745
1508,16137
1509,12286
1510,3385
1511,19791
1512,37606
1513,19867
1514,2046
1515,33863
1516,18465
1517,29424
1518,1376
1519,2622
1520,33664
1521,9515
1522,33558
1523,31939
1524,26127
1525,27208
1526,20836
1527,13103
1528,2946
1529,2648
1530,937
1531,1781
1532,2500
1533,4385
1534,50689
1535,9725
1536,2464
1537,4223
1538,2544
1539,14988
1540,63729
1541,5892
1542,41035
1543,34300
1544,57961
1545,50829
1546,56450
1547,22420
1548,25218
1549,17725
1550,1187
1551,14430
1552,17756
1553,13641
1554,13321
1555,18155
1556,20828
1557,16026
1558,26752
1559,16102
1560,2529
1561,34184
1562,34599
1563,17937
1564,22192
1565,24665
1566,24719
1567,20930
1568,9697
1569,15444
1570,9983
1571,3636
1572,3665
1573,16444
1574,29104
1575,4389
1576,17032
1577,16510
1578,16941
1579,21641
1580,18339
1581,26133
1582,6053
1583,1343
1584,3219
1585,19773
1586,22170
1587,19483
1588,10304
1589,17184
1590,34125
1591,17663
1592,3540
1593,23439
1594,9304
1595,20910
1596,11870
1597,25412
1598,4879
1599,23372
1600,2606
1601,17516
1602,13836
1603,34815
1604,10823
1605,19438
1606,1821
1607,13745
1608,23315
1609,26863
1610,21715
1611,1828
1612,1814
1613,8245
1614,26353
1615,33144
1616,8844
1617,14789
1618,22725
1619,23896
1620,28970
1621,2308
1622,15628
1623,4200
1624,24422
1625,24658
1626,2930
1627,23850
1628,16375
1629,15085
1630,3263
1631,13340
1632,2635
1633,11930
1634,7228
1635,21014
1636,1512
1637,2927
1638,18002
1639,1718
1640,3902
1641,3185
1642,2365
1643,27482
1644,14046
1645,2831
1646,1621
1647,14390
1648,1880
1649,38667
1650,8874
1651,10585
1652,26363
1653,24568
1654,21820
1655,9359
1656,21971
1657,9286
1658,16459
1659,12479
1660,9817
1661,13051
1662,10113
1663,12521
1664,3301
1665,9677
1666,1731
1667,1809
1668,6233
1669,17982
1670,19565
1671,12203
1672,18322
1673,12827
1674,20402
1675,2119
1676,1834
1677,5245
1678,2321
1679,4629
1680,1964
1681,23086
1682,5997
1683,4220
1684,5803
1685,20019
1686,26806
1687,23898
1688,28029
1689,25032
1690,11587
1691,2648
1692,3580
1693,9797
1694,1088
1695,22090
1696,22419
1697,1044
1698,2058
1699,3352
1700,4269
1701,14431
1702,8156
1703,15008
1704,20511
1705,21974
1706,872
1707,2110
1708,2982
1709,7601
1710,2362
1711,18468
1712,9009
1713,26118
1714,24913
1715,27123
1716,17074
1717,10271
1718,18609
1719,9152
1720,3490
1721,10454
1722,12164
1723,10148
1724,9394
1725,7652
1726,2951
1727,1521
1728,973
1729,1942
1730,792
1731,12437
1732,15897
1733,11095
1734,13019
1735,16783
1736,14595
1737,16305
1738,11733
1739,13574
1740,16055
1741,1662
1742,1614
1743,1943
1744,15101
1745,2006
1746,7619
1747,10115
1748,1719
1749,3145
1750,9366
1751,4220
1752,7802
1753,12843
1754,1848
1755,30785
1756,22338
1757,1344
1758,30888
1759,8859
1760,1332
1761,3280
1762,23394
1763,25652
1764,20033
1765,11667
1766,9481
1767,2826
1768,1929
1769,107765
1770,103368
1771,1178
1772,137819
1773,5766
1774,135978
1775,184134
1776,192513
1777,1342
1778,126671
1779,127301
1780,127232
1781,178118
1782,66847
1783,67681
1784,71282
1785,71318
1786,57418
1787,49035
1788,51773
1789,14522
1790,7300
1791,23596
1792,22058
1793,25813
1794,45411
1795,48127
1796,49137
1797,19775
1798,69597
1799,34745
1800,38975
1801,5956
1802,6816
1803,3518
1804,2280
1805,13008
1806,4800
1807,26970
1808,3368
1809,39531
1810,35287
1811,2891
1812,31878
1813,29357
1814,28531
1815,34160
1816,35335
1817,59604
1818,35319
1819,48580
1820,3654
1821,28250
1822,34317
1823,40325
1824,31083
1825,37132
1826,31965
1827,12101
1828,15424
1829,2964
1830,3050
1831,22954
1832,30500
1833,27598
1834,10576
1835,22301
1836,37645
1837,33759
1838,41306
1839,25819
1840,36872
1841,28158
1842,18606
1843,15699
1844,21599
1845,11699
1846,2207
1847,18054
1848,11955
1849,2938
1850,19336
1851,879
1852,1910
1853,1998
1854,10657
1855,18283
1856,2894
1857,13972
1858,15979
1859,17644
1860,3286
1861,52886
1862,17979
1863,56062
1864,28397
1865,96502
1866,39367
1867,96629
1868,102467
1869,94501
1870,40705
1871,36271
1872,66169
1873,70723
1874,70534
1875,77493
1876,57304
1877,68668
1878,18627
1879,11051
1880,12344
1881,10758
1882,29277
1883,13168
1884,10406
1885,29269
1886,8261
1887,18644
1888,21749
1889,23069
1890,3000
1891,28158
1892,12893
1893,3310
1894,4034
1895,11706
1896,18832
1897,26887
1898,3178
1899,30259
1900,1313
1901,15517
1902,29934
1903,14383
1904,23780
1905,18564
1906,29309
1907,23835
1908,11838
1909,1550
1910,14500
1911,2945
1912,21604
1913,10907
1914,25986
1915,25245
1916,12771
1917,1081
1918,10769
1919,2031
1920,11429
1921,2149
1922,38487
1923,1529
1924,21485
1925,35754
1926,10820
1927,40645
1928,17626
1929,1711
1930,11465
1931,46901
1932,39982
1933,45513
1934,38749
1935,36691
1936,21883
1937,21153
1938,10531
1939,21744
1940,8479
1941,14179
1942,4082
1943,11952
1944,22450
1945,9591
1946,23073
1947,7223
1948,1601
1949,1234
1950,1263
1951,2633
1952,2297
1953,3151
1954,4982
1955,8042
1956,7810
1957,19077
1958,24906
1959,22196
1960,8038
1961,18269
1962,17834
1963,18665
1964,7406
1965,7080
1966,9813
1967,11733
1968,1619
1969,2735
1970,3408
1971,10046
1972,28591
1973,10307
1974,2988
1975,22384
1976,3359
1977,2856
1978,3148
1979,4094
1980,12403
1981,1446
1982,21885
1983,15951
1984,22574
1985,32231
1986,39436
1987,13451
1988,39234
1989,13730
1990,20543
1991,23953
1992,3827
1993,5369
1994,28005
1995,4897
1996,3521
1997,1587
1998,3534
1999,24631
2000,3979
2001,25457
2002,9385
2003,13598
2004,9719
2005,12565
2006,4221
2007,11506
2008,6516
2009,9735
2010,25366
2011,25816
2012,23069
2013,31651
2014,32745
2015,31267
2016,3123
2017,3482
2018,27608
2019,3322
2020,2663
2021,22186
2022,11583
2023,12390
2024,25983
2025,24537
2026,27999
2027,1646
2028,6615
2029,2055
2030,4641
2031,25374
2032,26412
2033,6121
2034,5980
2035,24816
2036,24847
2037,13283
2038,16854
2039,3277
2040,2832
2041,13580
2042,36278
2043,2174
2044,1958
2045,15057
2046,44448
2047,35271
2048,2766
2049,32018
2050,35744
2051,1198
2052,20390
2053,66896
2054,85222
2055,61665
2056,61452
2057,36993
2058,13725
2059,5866
2060,40077
2061,54716
2062,36861
2063,35322
2064,17233
2065,9217
2066,5091
2067,32958
2068,18239
2069,2193
2070,15885
2071,8746
2072,26433
2073,21239
2074,46331
2075,32290
2076,24214
2077,30614
2078,7378
2079,12217
2080,33138
2081,6508
2082,20544
2083,26822
2084,11866
2085,7019
2086,6077
2087,5985
2088,2723
2089,2499
2090,21403
2091,30161
2092,20509
2093,21111
2094,31660
2095,4910
2096,29704
2097,19571
2098,19279
2099,22301
2100,17688
2101,24909
2102,17286
2103,23369
2104,4742
2105,1946
2106,3297
2107,34623
2108,2196
2109,17120
2110,29654
2111,6447
2112,23140
2113,31101
2114,21224
2115,52508
2116,20042
2117,41336
2118,22863
2119,7124
2120,43463
2121,72943
2122,2443
2123,32995
2124,35413
2125,20574
2126,26860
2127,11623
2128,11496
2129,6869
2130,11400
2131,2609
2132,2423
2133,9698
2134,16443
2135,65308
2136,3114
2137,14809
2138,57697
2139,36049
2140,3156
2141,2082
2142,49766
2143,23922
2144,84242
2145,23214
2146,44763
2147,95115
2148,20597
2149,42759
2150,42579
2151,84128
2152,47221
2153,72700
2154,64052
2155,32609
2156,63672
2157,52995
2158,49083
2159,41090
2160,41009
2161,51592
2162,8289
2163,23286
2164,21167
2165,5839
2166,1904
2167,17218
2168,2602
2169,17909
2170,1854
2171,9191
2172,18574
2173,23163
2174,18877
2175,10834
2176,16261
2177,1845
2178,34930
2179,5364
2180,26099
2181,29218
2182,9986
2183,3050
2184,24887
2185,6698
2186,25711
2187,21528
2188,3428
2189,2793
2190,15720
2191,20875
2192,16989
2193,21160
2194,9913
2195,5138
2196,9415
2197,12207
2198,6297
2199,2559
2200,2730
2201,6164
2202,4783
2203,3083
2204,75840
2205,2921
2206,75906
2207,3950
2208,2807
2209,74549
2210,5045
2211,4163
2212,54955
2213,76011
2214,60745
2215,78568
2216,71841
2217,31940
2218,36893
2219,18869
2220,28966
2221,20889
2222,2873
2223,1113
2224,3984
2225,39669
2226,22617
2227,23553
2228,27941
2229,31382
2230,2633
2231,23424
2232,21890
2233,13087
2234,23136
2235,14610
2236,20760
2237,22647
2238,1252
2239,10015
2240,2830
2241,24578
2242,14053
2243,1417
2244,917
2245,1962
2246,33245
2247,33283
2248,11457
2249,19215
2250,20314
2251,3954
2252,11387
2253,27686
2254,10312
2255,12430
2256,22263
2257,32006
2258,2766
2259,15295
2260,28617
2261,37502
2262,16533
2263,10693
2264,2382
2265,23710
2266,24507
2267,23928
2268,1441
2269,10115
2270,11896
2271,17476
2272,19017
2273,14827
2274,11222
2275,22131
2276,23703
2277,21075
2278,3216
2279,5146
2280,21187
2281,9269
2282,2706
2283,12010
2284,14025
2285,1142
2286,11375
2287,6736
2288,6502
2289,16379
2290,1392
2291,2303
2292,18710
2293,2772
2294,20123
2295,1472
2296,24021
2297,1471
2298,11151
2299,13455
2300,2017
2301,25480
2302,13889
2303,1940
2304,25984
2305,14338
2306,23414
2307,2642
2308,8832
2309,1734
2310,2370
2311,17320
2312,14400
2313,14419
2314,18454
2315,22011
2316,4607
2317,11725
2318,1729
2319,13281
2320,16325
2321,7133
2322,17067
2323,26721
2324,23493
2325,6769
2326,23174
2327,26100
2328,2604
2329,30831
2330,3560
2331,3677
2332,10265
2333,17859
2334,3314
2335,19019
2336,11453
2337,29969
2338,20137
2339,22946
2340,22221
2341,25777
2342,19115
2343,23632
2344,2401
2345,2100
2346,15726
2347,19948
2348,14673
2349,12632
2350,1599
2351,3783
2352,19779
2353,20159
2354,2854
2355,19283
2356,11304
2357,4320
2358,6818
2359,97266
2360,6384
2361,22619
2362,21950
2363,8205
2364,78787
2365,12834
2366,75333
2367,81351
2368,1735
2369,4105
2370,2294
2371,80428
2372,76020
2373,83749
2374,25576
2375,93366
2376,93926
2377,35983
2378,26773
2379,30349
2380,22376
2381,24273
2382,18224
2383,8444
2384,18371
2385,5962
2386,7463
2387,22559
2388,17273
2389,28853
2390,2588
2391,9933
2392,22852
2393,26762
2394,2390
2395,7939
2396,14043
2397,27323
2398,17032
2399,12618
2400,13310
2401,8629
2402,4495
2403,9358
2404,1980
2405,20469
2406,15895
2407,14050
2408,12337
2409,17744
2410,43195
2411,1937
2412,11938
2413,891
2414,1329
2415,11900
2416,2442
2417,2552
2418,31157
2419,26617
2420,1170
2421,7501
2422,5454
2423,7018
2424,14761
2425,15191
2426,13624
2427,10678
2428,11368
2429,24097
2430,30514
2431,9579
2432,1219
2433,10685
2434,7410
2435,10821
2436,7343
2437,1497
2438,5252
2439,2838
2440,2065
2441,10939
2442,20534
2443,16762
2444,3483
2445,9711
2446,19925
2447,8984
2448,12698
2449,2910
2450,13690
2451,21981
2452,2960
2453,2380
2454,22407
2455,25071
2456,25124
2457,22297
2458,24135
2459,33823
2460,17729
2461,2318
2462,11384
2463,12886
2464,14155
2465,2029
2466,15037
2467,4406
2468,2981
2469,16091
2470,13147
2471,9593
2472,4769
2473,11935
2474,9298
2475,1735
2476,9250
2477,25455
2478,11031
2479,2512
2480,2711
2481,2481
2482,22407
2483,28744
2484,3257
2485,16883
2486,19107
2487,13473
2488,17769
2489,18937
2490,33157
2491,21125
2492,2084
2493,7706
2494,16466
